"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2014","DEB3","Million euro","Balance","Balance of primary incomes/National income, net","53,667.03","e"
"2014","DEC0","Million euro","Balance","Balance of primary incomes/National income, net","22,466.21","e"
"2014","DED2","Million euro","Balance","Balance of primary incomes/National income, net","29,779.73","e"
"2014","DED5","Million euro","Balance","Balance of primary incomes/National income, net","19,187.28","e"
"2014","DEE0","Million euro","Balance","Balance of primary incomes/National income, net","39,947.58","e"
"2014","DEF0","Million euro","Balance","Balance of primary incomes/National income, net","70,586.47","e"
"2014","DEG0","Million euro","Balance","Balance of primary incomes/National income, net","40,539.73","e"
"2014","EE","Million euro","Balance","Balance of primary incomes/National income, net","11,300",""
"2014","IE04","Million euro","Balance","Balance of primary incomes/National income, net","13,658.36",""
"2014","IE05","Million euro","Balance","Balance of primary incomes/National income, net","29,572.67",""
"2014","IE06","Million euro","Balance","Balance of primary incomes/National income, net","50,971.61",""
"2014","EL51","Million euro","Balance","Balance of primary incomes/National income, net","4,785.21",""
"2014","EL52","Million euro","Balance","Balance of primary incomes/National income, net","17,052.22",""
"2014","EL53","Million euro","Balance","Balance of primary incomes/National income, net","2,725.33",""
"2014","EL54","Million euro","Balance","Balance of primary incomes/National income, net","2,914.73",""
"2014","EL61","Million euro","Balance","Balance of primary incomes/National income, net","6,230.62",""
"2014","EL62","Million euro","Balance","Balance of primary incomes/National income, net","2,305.52",""
"2014","EL63","Million euro","Balance","Balance of primary incomes/National income, net","5,243.76",""
"2014","EL64","Million euro","Balance","Balance of primary incomes/National income, net","4,798.3",""
"2014","EL65","Million euro","Balance","Balance of primary incomes/National income, net","5,058.44",""
"2014","EL30","Million euro","Balance","Balance of primary incomes/National income, net","46,909.87",""
"2014","EL41","Million euro","Balance","Balance of primary incomes/National income, net","1,825.88",""
"2014","EL42","Million euro","Balance","Balance of primary incomes/National income, net","4,418.7",""
"2014","EL43","Million euro","Balance","Balance of primary incomes/National income, net","5,789.37",""
"2014","ES11","Million euro","Balance","Balance of primary incomes/National income, net","34,106.5",""
"2014","ES12","Million euro","Balance","Balance of primary incomes/National income, net","13,731.1",""
"2014","ES13","Million euro","Balance","Balance of primary incomes/National income, net","7,860.9",""
"2014","ES21","Million euro","Balance","Balance of primary incomes/National income, net","40,435.9",""
"2014","ES22","Million euro","Balance","Balance of primary incomes/National income, net","11,562.6",""
"2014","ES23","Million euro","Balance","Balance of primary incomes/National income, net","4,794.6",""
"2014","ES24","Million euro","Balance","Balance of primary incomes/National income, net","20,654.8",""
"2014","ES30","Million euro","Balance","Balance of primary incomes/National income, net","128,908.8",""
"2014","ES41","Million euro","Balance","Balance of primary incomes/National income, net","33,669.8",""
"2014","ES42","Million euro","Balance","Balance of primary incomes/National income, net","23,657",""
"2014","ES43","Million euro","Balance","Balance of primary incomes/National income, net","10,798.6",""
"2014","ES51","Million euro","Balance","Balance of primary incomes/National income, net","127,387.1",""
"2014","ES52","Million euro","Balance","Balance of primary incomes/National income, net","60,976.1",""
"2014","ES53","Million euro","Balance","Balance of primary incomes/National income, net","16,854",""
"2014","ES61","Million euro","Balance","Balance of primary incomes/National income, net","87,453.2",""
"2014","ES62","Million euro","Balance","Balance of primary incomes/National income, net","16,516",""
"2014","ES63","Million euro","Balance","Balance of primary incomes/National income, net","1,055.8",""
"2014","ES64","Million euro","Balance","Balance of primary incomes/National income, net","947.5",""
"2014","ES70","Million euro","Balance","Balance of primary incomes/National income, net","25,253.9",""
"2014","ESZZ","Million euro","Balance","Balance of primary incomes/National income, net","564.9",""
"2014","FR10","Million euro","Balance","Balance of primary incomes/National income, net","362,541.6",""
"2014","FRB0","Million euro","Balance","Balance of primary incomes/National income, net","52,596.2",""
"2014","FRC1","Million euro","Balance","Balance of primary incomes/National income, net","32,477.5",""
"2014","FRC2","Million euro","Balance","Balance of primary incomes/National income, net","23,330.1",""
"2014","FRD1","Million euro","Balance","Balance of primary incomes/National income, net","28,020.7",""
"2014","FRD2","Million euro","Balance","Balance of primary incomes/National income, net","37,679.2",""
"2014","FRE1","Million euro","Balance","Balance of primary incomes/National income, net","73,827.9",""
"2014","FRE2","Million euro","Balance","Balance of primary incomes/National income, net","37,949.6",""
"2014","FRF1","Million euro","Balance","Balance of primary incomes/National income, net","41,398.8",""
"2014","FRF2","Million euro","Balance","Balance of primary incomes/National income, net","25,673.8",""
"2014","FRF3","Million euro","Balance","Balance of primary incomes/National income, net","45,902.4",""
"2014","FRG0","Million euro","Balance","Balance of primary incomes/National income, net","73,772.4",""
"2014","FRH0","Million euro","Balance","Balance of primary incomes/National income, net","64,280.3",""
"2014","FRI1","Million euro","Balance","Balance of primary incomes/National income, net","67,686.5",""
"2014","FRI2","Million euro","Balance","Balance of primary incomes/National income, net","13,694.6",""
"2014","FRI3","Million euro","Balance","Balance of primary incomes/National income, net","34,228.4",""
"2014","FRJ1","Million euro","Balance","Balance of primary incomes/National income, net","48,956.3",""
"2014","FRJ2","Million euro","Balance","Balance of primary incomes/National income, net","61,358.6",""
"2014","FRK1","Million euro","Balance","Balance of primary incomes/National income, net","26,733.3",""
"2014","FRK2","Million euro","Balance","Balance of primary incomes/National income, net","145,556.1",""
"2014","FRL0","Million euro","Balance","Balance of primary incomes/National income, net","104,934.5",""
"2014","FRM0","Million euro","Balance","Balance of primary incomes/National income, net","6,261.3",""
"2014","FRY1","Million euro","Balance","Balance of primary incomes/National income, net","7,057.9",""
"2014","FRY2","Million euro","Balance","Balance of primary incomes/National income, net","6,736.8",""
"2014","FRY3","Million euro","Balance","Balance of primary incomes/National income, net","3,092.9",""
"2014","FRY4","Million euro","Balance","Balance of primary incomes/National income, net","13,597.5",""
"2014","FRY5","Million euro","Balance","Balance of primary incomes/National income, net","1,483.5",""
"2014","HR03","Million euro","Balance","Balance of primary incomes/National income, net","8,096.85",""
"2014","HR04","Million euro","Balance","Balance of primary incomes/National income, net","17,196.25",""
"2014","ITC1","Million euro","Balance","Balance of primary incomes/National income, net","92,283.9",""
"2014","ITC2","Million euro","Balance","Balance of primary incomes/National income, net","2,667.2",""
"2014","ITC3","Million euro","Balance","Balance of primary incomes/National income, net","32,075.7",""
"2014","ITC4","Million euro","Balance","Balance of primary incomes/National income, net","242,009.8",""
"2014","ITH1","Million euro","Balance","Balance of primary incomes/National income, net","13,195.2",""
"2014","ITH3","Million euro","Balance","Balance of primary incomes/National income, net","102,456.4",""
"2014","ITH4","Million euro","Balance","Balance of primary incomes/National income, net","24,905",""
"2014","ITH5","Million euro","Balance","Balance of primary incomes/National income, net","102,090.4",""
"2014","ITI1","Million euro","Balance","Balance of primary incomes/National income, net","73,550.8",""
"2014","ITI2","Million euro","Balance","Balance of primary incomes/National income, net","15,734.1",""
"2014","ITI3","Million euro","Balance","Balance of primary incomes/National income, net","28,338.7",""
"2014","ITI4","Million euro","Balance","Balance of primary incomes/National income, net","114,624.9",""
"2014","ITF1","Million euro","Balance","Balance of primary incomes/National income, net","20,824",""
"2014","ITF3","Million euro","Balance","Balance of primary incomes/National income, net","71,012.4",""
"2014","ITF4","Million euro","Balance","Balance of primary incomes/National income, net","51,273.6",""
"2014","ITF6","Million euro","Balance","Balance of primary incomes/National income, net","22,117.6",""
"2014","ITG1","Million euro","Balance","Balance of primary incomes/National income, net","60,741.5",""
"2014","ITG2","Million euro","Balance","Balance of primary incomes/National income, net","23,090.6",""
