"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2014","DEE01","Passengers carried (arrival)","Thousand passengers",":",""
"2014","DEF0","Passengers carried (arrival)","Thousand passengers","158",""
"2014","DEG0","Passengers carried (arrival)","Thousand passengers","109",""
"2014","DEZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EE00","Passengers carried (arrival)","Thousand passengers","999",""
"2014","IE04","Passengers carried (arrival)","Thousand passengers","349",""
"2014","IE05","Passengers carried (arrival)","Thousand passengers","1,972",""
"2014","IE06","Passengers carried (arrival)","Thousand passengers","10,839",""
"2014","EL51","Passengers carried (arrival)","Thousand passengers","191",""
"2014","EL52","Passengers carried (arrival)","Thousand passengers","2,458",""
"2014","EL53","Passengers carried (arrival)","Thousand passengers","3",""
"2014","EL54","Passengers carried (arrival)","Thousand passengers","39",""
"2014","EL11","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL12","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL13","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL14","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL61","Passengers carried (arrival)","Thousand passengers","190",""
"2014","EL62","Passengers carried (arrival)","Thousand passengers","2,022",""
"2014","EL63","Passengers carried (arrival)","Thousand passengers","253",""
"2014","EL64","Passengers carried (arrival)","Thousand passengers","6",""
"2014","EL65","Passengers carried (arrival)","Thousand passengers","117",""
"2014","EL21","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL22","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL23","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL24","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL25","Passengers carried (arrival)","Thousand passengers",":",""
"2014","EL30","Passengers carried (arrival)","Thousand passengers","7,622",""
"2014","EL41","Passengers carried (arrival)","Thousand passengers","578",""
"2014","EL42","Passengers carried (arrival)","Thousand passengers","4,522",""
"2014","EL43","Passengers carried (arrival)","Thousand passengers","4,241",""
"2014","ELZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2014","ES11","Passengers carried (arrival)","Thousand passengers","1,831",""
"2014","ES12","Passengers carried (arrival)","Thousand passengers","531",""
"2014","ES13","Passengers carried (arrival)","Thousand passengers","406",""
"2014","ES21","Passengers carried (arrival)","Thousand passengers","2,111",""
"2014","ES22","Passengers carried (arrival)","Thousand passengers","68",""
"2014","ES23","Passengers carried (arrival)","Thousand passengers",":",""
"2014","ES24","Passengers carried (arrival)","Thousand passengers","206",""
"2014","ES30","Passengers carried (arrival)","Thousand passengers","20,782",""
"2014","ES41","Passengers carried (arrival)","Thousand passengers","108",""
"2014","ES42","Passengers carried (arrival)","Thousand passengers",":",""
"2014","ES43","Passengers carried (arrival)","Thousand passengers",":",""
"2014","ES51","Passengers carried (arrival)","Thousand passengers","20,198",""
"2014","ES52","Passengers carried (arrival)","Thousand passengers","7,317",""
"2014","ES53","Passengers carried (arrival)","Thousand passengers","15,890",""
"2014","ES61","Passengers carried (arrival)","Thousand passengers","9,788",""
"2014","ES62","Passengers carried (arrival)","Thousand passengers","548",""
"2014","ES63","Passengers carried (arrival)","Thousand passengers",":",""
"2014","ES64","Passengers carried (arrival)","Thousand passengers","151",""
"2014","ES70","Passengers carried (arrival)","Thousand passengers","17,136",""
"2014","FR10","Passengers carried (arrival)","Thousand passengers","46,226",""
"2014","FRB0","Passengers carried (arrival)","Thousand passengers","90",""
"2014","FRC1","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FRC2","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FRD1","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FRD2","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FRE1","Passengers carried (arrival)","Thousand passengers","787",""
"2014","FRE2","Passengers carried (arrival)","Thousand passengers","2,001",""
"2014","FRF1","Passengers carried (arrival)","Thousand passengers","3,820",""
"2014","FRF2","Passengers carried (arrival)","Thousand passengers","48",""
"2014","FRF3","Passengers carried (arrival)","Thousand passengers","120",""
"2014","FRG0","Passengers carried (arrival)","Thousand passengers","2,046",""
"2014","FRH0","Passengers carried (arrival)","Thousand passengers","805",""
"2014","FRI1","Passengers carried (arrival)","Thousand passengers","3,438",""
"2014","FRI2","Passengers carried (arrival)","Thousand passengers","145",""
"2014","FRI3","Passengers carried (arrival)","Thousand passengers","105",""
"2014","FRJ1","Passengers carried (arrival)","Thousand passengers","1,330",""
"2014","FRJ2","Passengers carried (arrival)","Thousand passengers","4,001",""
"2014","FRK1","Passengers carried (arrival)","Thousand passengers","207",""
"2014","FRK2","Passengers carried (arrival)","Thousand passengers","4,477",""
"2014","FRL0","Passengers carried (arrival)","Thousand passengers","10,164",""
"2014","FRM0","Passengers carried (arrival)","Thousand passengers","1,667",""
"2014","FRY1","Passengers carried (arrival)","Thousand passengers","1,073",""
"2014","FRY2","Passengers carried (arrival)","Thousand passengers","807",""
"2014","FRY3","Passengers carried (arrival)","Thousand passengers","213",""
"2014","FRY4","Passengers carried (arrival)","Thousand passengers","995",""
"2014","FRY5","Passengers carried (arrival)","Thousand passengers","146",""
"2014","FR2","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FR3","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FR4","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FR5","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FR6","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FR7","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FR8","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FRA","Passengers carried (arrival)","Thousand passengers",":",""
"2014","HR03","Passengers carried (arrival)","Thousand passengers","2,046",""
"2014","HR04","Passengers carried (arrival)","Thousand passengers","1,215",""
"2014","ITC1","Passengers carried (arrival)","Thousand passengers","1,822",""
"2014","ITC2","Passengers carried (arrival)","Thousand passengers",":",""
"2014","ITC3","Passengers carried (arrival)","Thousand passengers","632",""
"2014","ITC4","Passengers carried (arrival)","Thousand passengers","18,225",""
"2014","ITH1","Passengers carried (arrival)","Thousand passengers",":",""
"2014","ITH3","Passengers carried (arrival)","Thousand passengers","6,714",""
"2014","ITH4","Passengers carried (arrival)","Thousand passengers","370",""
"2014","ITH5","Passengers carried (arrival)","Thousand passengers","3,604",""
"2014","ITI1","Passengers carried (arrival)","Thousand passengers","3,406",""
"2014","ITI2","Passengers carried (arrival)","Thousand passengers","101",""
"2014","ITI3","Passengers carried (arrival)","Thousand passengers","234",""
"2014","ITI4","Passengers carried (arrival)","Thousand passengers","21,544",""
"2014","ITF1","Passengers carried (arrival)","Thousand passengers","275",""
"2014","ITF3","Passengers carried (arrival)","Thousand passengers","2,933",""
"2014","ITF4","Passengers carried (arrival)","Thousand passengers","2,893",""
"2014","ITF6","Passengers carried (arrival)","Thousand passengers","1,442",""
"2014","ITG1","Passengers carried (arrival)","Thousand passengers","6,925",""
"2014","ITG2","Passengers carried (arrival)","Thousand passengers","3,668",""
"2014","ITZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2014","CY00","Passengers carried (arrival)","Thousand passengers","3,663",""
"2014","LV00","Passengers carried (arrival)","Thousand passengers","2,404",""
"2014","LT01","Passengers carried (arrival)","Thousand passengers","1,474",""
"2014","LT02","Passengers carried (arrival)","Thousand passengers","424",""
"2014","LU00","Passengers carried (arrival)","Thousand passengers","1,210",""
"2014","HU11","Passengers carried (arrival)","Thousand passengers","4,495",""
"2014","HU32","Passengers carried (arrival)","Thousand passengers",":",""
"2014","MT00","Passengers carried (arrival)","Thousand passengers","2,144",""
"2014","NL13","Passengers carried (arrival)","Thousand passengers","85",""
"2014","NL32","Passengers carried (arrival)","Thousand passengers","27,461",""
"2014","NL33","Passengers carried (arrival)","Thousand passengers","815",""
"2014","NL41","Passengers carried (arrival)","Thousand passengers","1,976",""
"2014","NL42","Passengers carried (arrival)","Thousand passengers","122",""
"2014","AT12","Passengers carried (arrival)","Thousand passengers","11,188",""
"2014","AT21","Passengers carried (arrival)","Thousand passengers","112",""
"2014","AT22","Passengers carried (arrival)","Thousand passengers","445",""
"2014","AT31","Passengers carried (arrival)","Thousand passengers","275",""
"2014","AT32","Passengers carried (arrival)","Thousand passengers","910",""
"2014","AT33","Passengers carried (arrival)","Thousand passengers","495",""
"2014","PL21","Passengers carried (arrival)","Thousand passengers","1,893",""
"2014","PL22","Passengers carried (arrival)","Thousand passengers","1,320",""
"2014","PL41","Passengers carried (arrival)","Thousand passengers","705",""
"2014","PL42","Passengers carried (arrival)","Thousand passengers","149",""
"2014","PL51","Passengers carried (arrival)","Thousand passengers","1,016",""
"2014","PL61","Passengers carried (arrival)","Thousand passengers","159",""
"2014","PL63","Passengers carried (arrival)","Thousand passengers","1,719",""
"2014","PL71","Passengers carried (arrival)","Thousand passengers","126",""
"2014","PL82","Passengers carried (arrival)","Thousand passengers","297",""
"2014","PL91","Passengers carried (arrival)","Thousand passengers","6,149",""
"2014","PT11","Passengers carried (arrival)","Thousand passengers","3,490",""
"2014","PT15","Passengers carried (arrival)","Thousand passengers","3,110",""
"2014","PT16","Passengers carried (arrival)","Thousand passengers",":",""
"2014","PT17","Passengers carried (arrival)","Thousand passengers","9,105",""
"2014","PT18","Passengers carried (arrival)","Thousand passengers","0",""
"2014","PT20","Passengers carried (arrival)","Thousand passengers","835",""
"2014","PT30","Passengers carried (arrival)","Thousand passengers","1,299",""
"2014","RO11","Passengers carried (arrival)","Thousand passengers","586",""
"2014","RO12","Passengers carried (arrival)","Thousand passengers","275",""
"2014","RO21","Passengers carried (arrival)","Thousand passengers","287",""
"2014","RO22","Passengers carried (arrival)","Thousand passengers",":",""
"2014","RO32","Passengers carried (arrival)","Thousand passengers","4,111",""
"2014","RO41","Passengers carried (arrival)","Thousand passengers",":",""
"2014","RO42","Passengers carried (arrival)","Thousand passengers","369",""
"2014","SI04","Passengers carried (arrival)","Thousand passengers","653",""
"2014","SK01","Passengers carried (arrival)","Thousand passengers","663",""
"2014","SK04","Passengers carried (arrival)","Thousand passengers","177",""
"2014","SKZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2014","FI19","Passengers carried (arrival)","Thousand passengers","438",""
"2014","FI1B","Passengers carried (arrival)","Thousand passengers","7,971",""
"2014","FI1C","Passengers carried (arrival)","Thousand passengers","191",""
"2014","FI1D","Passengers carried (arrival)","Thousand passengers","1,206",""
"2014","FI20","Passengers carried (arrival)","Thousand passengers","27",""
"2014","FIZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2014","SE11","Passengers carried (arrival)","Thousand passengers","12,422",""
"2014","SE12","Passengers carried (arrival)","Thousand passengers","942",""
"2014","SE21","Passengers carried (arrival)","Thousand passengers","397",""
"2014","SE22","Passengers carried (arrival)","Thousand passengers","1,348",""
"2014","SE23","Passengers carried (arrival)","Thousand passengers","2,989",""
"2014","SE31","Passengers carried (arrival)","Thousand passengers",":",""
"2014","SE32","Passengers carried (arrival)","Thousand passengers","367",""
"2014","SE33","Passengers carried (arrival)","Thousand passengers","1,376",""
"2014","UKC1","Passengers carried (arrival)","Thousand passengers","72",""
"2014","UKC2","Passengers carried (arrival)","Thousand passengers","2,256",""
"2014","UKD1","Passengers carried (arrival)","Thousand passengers",":",""
"2014","UKD3","Passengers carried (arrival)","Thousand passengers","11,001",""
